m1,m2,m3,m4,m5,m6,type,value
Delhi,Associate,Career Page,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,17
Delhi,Associate,Career Page,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,41
Delhi,Associate,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,56
Delhi,Associate,Referral,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,6
Delhi,Associate,Referral,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Delhi,Associate,Referral,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Relationship Manager,Vendor,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,35
Delhi,Relationship Manager,Vendor,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,28
Delhi,Relationship Manager,Vendor,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,21
Delhi,Relationship Manager,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,3
Delhi,Relationship Manager,Direct,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,10
Delhi,Relationship Manager,Direct,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,6
Delhi,Relationship Manager,Career Page,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,11
Delhi,Relationship Manager,Career Page,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,6
Delhi,Relationship Manager,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,8
Delhi,Territory Manager,Vendor,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Delhi,Territory Manager,Vendor,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,4
Delhi,Territory Manager,Vendor,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,8
Delhi,Territory Manager,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,19
Delhi,Territory Manager,Direct,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,31
Delhi,Territory Manager,Direct,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,17
Delhi,Territory Manager,Career Page,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Delhi,Territory Manager,Career Page,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,14
Delhi,Territory Manager,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,7
Delhi,Territory Manager,Job Portal,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Corporate Role,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Sales Executive,Vendor,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Sales Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Delhi,Sales Executive,Direct,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Sales Executive,Career Page,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Sales Executive,Career Page,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Sales Executive,Job Portal,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Businees Development Executive,Direct,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Delhi,Businees Development Executive,Direct,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Delhi,Businees Development Executive,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Sales Executive,Vendor,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Sales Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Sales Executive,Direct,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Sales Executive,Direct,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,6
Delhi,Sales Executive,Career Page,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Sales Executive,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Sales Executive,Referral,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Administration Executive,Vendor,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Administration Executive,Direct,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Administration Executive,Career Page,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Administration Executive,Referral,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Delhi,Administration Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Administration Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Businees Development Executive,Vendor,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Businees Development Executive,Vendor,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Businees Development Executive,Direct,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,3
Jharkhand,Businees Development Executive,Career Page,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Businees Development Executive,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,4
Jharkhand,Sales Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Jharkhand,Sales Executive,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Jharkhand,Associate,Vendor,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Jharkhand,Associate,Vendor,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Associate,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,4
Jharkhand,Associate,Direct,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,11
Jharkhand,Associate,Direct,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,12
Jharkhand,Associate,Career Page,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,5
Jharkhand,Associate,Career Page,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,15
Jharkhand,Associate,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,22
Jharkhand,Associate,Referral,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Associate,Referral,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Relationship Manager,Vendor,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Relationship Manager,Vendor,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Jharkhand,Relationship Manager,Vendor,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Jharkhand,Relationship Manager,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,10
Jharkhand,Relationship Manager,Direct,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Relationship Manager,Direct,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,3
Jharkhand,Relationship Manager,Career Page,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Relationship Manager,Career Page,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,4
Jharkhand,Relationship Manager,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,4
Jharkhand,Territory Manager,Vendor,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Territory Manager,Vendor,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Territory Manager,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,31
Jharkhand,Territory Manager,Direct,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,12
Jharkhand,Territory Manager,Direct,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,14
Jharkhand,Territory Manager,Career Page,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Jharkhand,Territory Manager,Career Page,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,21
Jharkhand,Territory Manager,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,19
Jharkhand,Corporate Role,Direct,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,2
Jharkhand,Corporate Role,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,4
Jharkhand,Sales Executive,Vendor,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Sales Executive,Direct,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Sales Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Sales Executive,Direct,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Sales Executive,Career Page,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Sales Executive,Career Page,01-03-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Administration Executive,Vendor,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Administration Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Jharkhand,Administration Executive,Vendor,01-02-2016,TAT1: Application to interview schedule,CR5: Joined,conversion_ratio_deno,1
Assam,Associate,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,4
Assam,Associate,Direct,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,17
Assam,Relationship Manager,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,2
Assam,Relationship Manager,Direct,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,2
Assam,Territory Manager,Vendor,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,2
Assam,Territory Manager,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,8
Assam,Territory Manager,Direct,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,10
Assam,Territory Manager,Direct,01-03-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,4
Assam,Corporate Role,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Delhi,Associate,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,5
Delhi,Associate,Direct,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Delhi,Associate,Direct,01-03-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,2
Delhi,Associate,Career Page,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Delhi,Associate,Career Page,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,2
Delhi,Relationship Manager,Vendor,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Delhi,Relationship Manager,Direct,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,4
Delhi,Territory Manager,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,5
Delhi,Territory Manager,Direct,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,19
Delhi,Territory Manager,Direct,01-03-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,9
Delhi,Territory Manager,Career Page,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Delhi,Sales Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Delhi,Businees Development Executive,Direct,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Jharkhand,Administration Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Jharkhand,Businees Development Executive,Direct,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Jharkhand,Sales Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Jharkhand,Associate,Direct,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Jharkhand,Associate,Direct,01-03-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,3
Jharkhand,Relationship Manager,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Jharkhand,Territory Manager,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,22
Jharkhand,Territory Manager,Direct,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,11
Jharkhand,Territory Manager,Direct,01-03-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,9
Jharkhand,Sales Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Jharkhand,Administration Executive,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_num,1
Assam,Businees Development Executive,Vendor,01-02-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Assam,Associate,Direct,01-01-2016,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,7
